,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
161,295116400011641,143512878,2459189.6304190764,59189.1287847,17.769573,0.027668415,1,zg,5.9869844,-14.4232988,1.706,0.089,20201206128785,295,16,4,20.69,26.262875,0.03659018,-0.06218868,4.1226554e-05,30.0,1.562,1
162,295116400011641,143916924,2459193.6704996964,59193.1692477,17.715925,0.026829207,0,zg,5.9869831,-14.4233071,1.877,0.047,20201210169248,295,16,4,20.34,25.939253,0.04897228,-0.028409025,9.241624e-05,30.0,1.621,1
163,295116400011641,144115018,2459195.651247565,59195.1501852,17.76722,0.027630692,0,zg,5.9869541,-14.4232471,1.29,0.048,20201212150185,295,16,4,20.63,26.058329,0.035162244,-0.034789544,4.2476808e-05,30.0,1.585,1
164,295116400011641,144314501,2459197.6458818763,59197.1450116,17.740967,0.02721568,32768,zg,5.9869509,-14.4232923,0.712,-0.026,20201214145012,295,16,4,18.94,24.474354,0.063431874,-0.045190144,0.00064195803,30.0,1.585,1
165,295116400011641,144519050,2459199.6911816876,59199.1905093,17.631666,0.025593925,0,zg,5.9869647,-14.4232994,0.732,0.019,20201216190509,295,16,4,20.17,26.195993,0.039701562,-0.035631333,6.31501e-05,30.0,1.824,1
166,295116400011641,144618747,2459200.6880526054,59200.1874769,17.814236,0.028399875,32768,zg,5.9869727,-14.4231948,2.512,0.327,20201217187477,295,16,4,19.94,25.45372,0.053456344,-0.020645007,0.00014232229,30.0,1.821,2
167,295116400011641,145710982,2459211.6093417015,59211.1098264,17.75661,0.02746176,0,zg,5.986989,-14.4232674,0.569,0.01,20201228109826,295,16,4,19.78,26.222591,0.040181115,-0.03049466,8.642896e-05,30.0,1.592,1
168,295116400011641,146510565,2459219.6044121454,59219.1056597,17.857613,0.029139953,0,zg,5.986993,-14.4232571,2.977,0.257,20210105105625,295,16,4,21.18,26.196909,0.033272486,-0.036930226,3.2102365e-05,30.0,1.648,1
169,295116400011641,146714961,2459221.648179369,59221.1496181,17.864967,0.029268418,0,zg,5.986986,-14.4232991,2.271,0.182,20210107149618,295,16,4,20.63,25.878395,0.041917957,-0.027407093,5.8682315e-05,30.0,2.008,1
170,295116400011641,146912673,2459223.625114445,59223.1267361,17.806465,0.028270423,0,zg,5.9869954,-14.423289,1.028,0.042,20210109126528,295,16,4,20.68,26.16021,0.033515655,-0.046582725,3.5606015e-05,30.0,1.838,1
171,295116400011641,147110822,2459225.606426378,59225.1082292,17.801651,0.028190674,0,zg,5.9869728,-14.4232728,2.486,0.085,20210111108218,295,16,4,20.6,26.179676,0.035808437,-0.025895854,4.3125805e-05,30.0,1.745,1
172,295116400011641,165845932,2459412.961908205,59412.4593287,17.871233,0.02937854,0,zg,5.9869974,-14.4233128,3.043,0.274,20210717459225,295,16,4,21.21,25.910952,0.032990903,-0.042443983,3.1097323e-05,30.0,1.76,1
173,295116400011641,166145915,2459415.961986524,59415.4591551,17.810123,0.028331263,0,zg,5.9869576,-14.4232969,2.888,0.226,20210720459144,295,16,4,21.23,26.082438,0.029276844,-0.045572147,2.4500789e-05,30.0,1.712,1
174,295116400011641,166444377,2459418.946848431,59418.4437731,17.97014,0.031203609,0,zg,5.9869744,-14.4232841,0.878,0.117,20210723443727,295,16,4,19.8,25.780823,0.044011474,-0.029603174,0.0001128106,30.0,1.755,1
175,295116400011641,167142273,2459425.9263478518,59425.4227315,17.843946,0.028903568,0,zg,5.9869871,-14.4232774,0.996,0.123,20210730422732,295,16,4,20.04,25.869581,0.0492942,-0.017784951,0.0001081873,30.0,1.768,1
176,295116400011641,167443856,2459428.942400836,59428.4385648,17.830563,0.028674953,0,zg,5.9869998,-14.4232835,3.037,0.379,20210802438565,295,16,4,21.34,26.134104,0.029487958,-0.042460706,2.442485e-05,30.0,1.642,1
177,295116400011641,167646175,2459430.9657374863,59430.4617593,17.813835,0.028393181,0,zg,5.9869849,-14.4232499,2.844,0.201,20210804461748,295,16,4,21.23,26.176401,0.031644817,-0.054446526,2.8603596e-05,30.0,1.569,1
178,295116400011641,168141798,2459435.922293497,59435.4179861,17.870949,0.029373543,0,zg,5.9869805,-14.4232756,2.783,0.189,20210809417986,295,16,4,21.21,26.081434,0.042335674,-0.034179177,5.193644e-05,30.0,1.648,1
179,295116400011641,168441160,2459438.916101152,59438.4116088,17.81053,0.028338011,0,zg,5.9869748,-14.4232701,2.604,0.184,20210812411609,295,16,4,21.13,25.946482,0.03395014,-0.03484817,3.3603148e-05,30.0,1.641,1
